 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231210 Santana do Cariri
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1098;1020;2118
"De 5 a 9 anos";1179;1075;2254
"De 10 a 14 anos";1065;1028;2093
"De 15 a 19 anos";1001;971;1972
"De 20 a 24 anos";775;754;1529
"De 25 a 29 anos";592;581;1173
"De 30 a 34 anos";502;502;1004
"De 35 a 39 anos";458;458;916
"De 40 a 44 anos";398;392;790
"De 45 a 49 anos";290;330;620
"De 50 a 54 anos";283;310;593
"De 55 a 59 anos";268;295;563
"De 60 a 64 anos";235;263;498
"De 65 a 69 anos";201;223;424
"De 70 a 74 anos";144;152;296
"De 75 a 79 anos";122;131;253
"De 80 anos ou mais";130;140;270
"Total";8741;8625;17366
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

