 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261010 Palmeirina
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";323;309;632
"De 5 a 9 anos";331;316;647
"De 10 a 14 anos";312;320;632
"De 15 a 19 anos";318;326;644
"De 20 a 24 anos";315;335;650
"De 25 a 29 anos";306;305;611
"De 30 a 34 anos";280;300;580
"De 35 a 39 anos";263;250;513
"De 40 a 44 anos";239;232;471
"De 45 a 49 anos";224;220;444
"De 50 a 54 anos";210;206;416
"De 55 a 59 anos";164;164;328
"De 60 a 64 anos";135;145;280
"De 65 a 69 anos";112;147;259
"De 70 a 74 anos";95;131;226
"De 75 a 79 anos";68;88;156
"De 80 anos ou mais";89;115;204
"Total";3784;3909;7693
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

