 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 172080 Sítio Novo do Tocantins
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";457;444;901
"De 5 a 9 anos";502;521;1023
"De 10 a 14 anos";508;469;977
"De 15 a 19 anos";522;467;989
"De 20 a 24 anos";454;417;871
"De 25 a 29 anos";396;392;788
"De 30 a 34 anos";325;322;647
"De 35 a 39 anos";263;244;507
"De 40 a 44 anos";212;243;455
"De 45 a 49 anos";227;232;459
"De 50 a 54 anos";207;186;393
"De 55 a 59 anos";169;190;359
"De 60 a 64 anos";131;134;265
"De 65 a 69 anos";112;128;240
"De 70 a 74 anos";112;98;210
"De 75 a 79 anos";74;58;132
"De 80 anos ou mais";65;62;127
"Total";4736;4607;9343
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

