 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411360 Lobato
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";169;154;323
"De 5 a 9 anos";207;162;369
"De 10 a 14 anos";195;166;361
"De 15 a 19 anos";199;192;391
"De 20 a 24 anos";208;188;396
"De 25 a 29 anos";184;169;353
"De 30 a 34 anos";167;180;347
"De 35 a 39 anos";168;189;357
"De 40 a 44 anos";166;187;353
"De 45 a 49 anos";141;132;273
"De 50 a 54 anos";102;97;199
"De 55 a 59 anos";64;75;139
"De 60 a 64 anos";70;71;141
"De 65 a 69 anos";56;60;116
"De 70 a 74 anos";41;40;81
"De 75 a 79 anos";36;28;64
"De 80 anos ou mais";20;20;40
"Total";2193;2110;4303
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

