 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220027 Alegrete do Piauí
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";181;173;354
"De 5 a 9 anos";190;181;371
"De 10 a 14 anos";206;202;408
"De 15 a 19 anos";223;206;429
"De 20 a 24 anos";229;207;436
"De 25 a 29 anos";205;213;418
"De 30 a 34 anos";188;207;395
"De 35 a 39 anos";175;186;361
"De 40 a 44 anos";148;157;305
"De 45 a 49 anos";131;149;280
"De 50 a 54 anos";140;154;294
"De 55 a 59 anos";116;123;239
"De 60 a 64 anos";71;94;165
"De 65 a 69 anos";65;76;141
"De 70 a 74 anos";62;60;122
"De 75 a 79 anos";45;52;97
"De 80 anos ou mais";40;57;97
"Total";2415;2497;4912
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

