 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330513 São José de Ubá
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";238;219;457
"De 5 a 9 anos";230;246;476
"De 10 a 14 anos";266;268;534
"De 15 a 19 anos";274;316;590
"De 20 a 24 anos";263;271;534
"De 25 a 29 anos";306;281;587
"De 30 a 34 anos";268;311;579
"De 35 a 39 anos";266;286;552
"De 40 a 44 anos";307;250;557
"De 45 a 49 anos";271;244;515
"De 50 a 54 anos";210;212;422
"De 55 a 59 anos";189;157;346
"De 60 a 64 anos";149;155;304
"De 65 a 69 anos";123;129;252
"De 70 a 74 anos";91;85;176
"De 75 a 79 anos";61;58;119
"De 80 anos ou mais";60;80;140
"Total";3572;3568;7140
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

