 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251350 Santana de Mangueira
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";194;185;379
"De 5 a 9 anos";207;199;406
"De 10 a 14 anos";252;214;466
"De 15 a 19 anos";248;221;469
"De 20 a 24 anos";229;249;478
"De 25 a 29 anos";221;222;443
"De 30 a 34 anos";207;201;408
"De 35 a 39 anos";207;193;400
"De 40 a 44 anos";170;157;327
"De 45 a 49 anos";145;143;288
"De 50 a 54 anos";137;135;272
"De 55 a 59 anos";108;124;232
"De 60 a 64 anos";92;107;199
"De 65 a 69 anos";90;93;183
"De 70 a 74 anos";65;70;135
"De 75 a 79 anos";42;51;93
"De 80 anos ou mais";41;44;85
"Total";2655;2608;5263
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

