 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410305 Boa Vista da Aparecida
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";383;372;755
"De 5 a 9 anos";416;413;829
"De 10 a 14 anos";393;368;761
"De 15 a 19 anos";376;366;742
"De 20 a 24 anos";371;374;745
"De 25 a 29 anos";311;319;630
"De 30 a 34 anos";320;295;615
"De 35 a 39 anos";285;272;557
"De 40 a 44 anos";244;245;489
"De 45 a 49 anos";228;245;473
"De 50 a 54 anos";216;221;437
"De 55 a 59 anos";201;187;388
"De 60 a 64 anos";176;152;328
"De 65 a 69 anos";136;100;236
"De 70 a 74 anos";96;85;181
"De 75 a 79 anos";62;57;119
"De 80 anos ou mais";40;43;83
"Total";4254;4114;8368
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

