 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315645 Rosário da Limeira
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";166;159;325
"De 5 a 9 anos";214;202;416
"De 10 a 14 anos";230;207;437
"De 15 a 19 anos";225;207;432
"De 20 a 24 anos";215;187;402
"De 25 a 29 anos";168;155;323
"De 30 a 34 anos";157;134;291
"De 35 a 39 anos";152;127;279
"De 40 a 44 anos";120;119;239
"De 45 a 49 anos";111;102;213
"De 50 a 54 anos";93;84;177
"De 55 a 59 anos";72;65;137
"De 60 a 64 anos";60;59;119
"De 65 a 69 anos";52;49;101
"De 70 a 74 anos";40;36;76
"De 75 a 79 anos";27;27;54
"De 80 anos ou mais";17;19;36
"Total";2119;1938;4057
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

