 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510180 Barra do Garças
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2674;2551;5225
"De 5 a 9 anos";2827;2701;5528
"De 10 a 14 anos";2837;2694;5531
"De 15 a 19 anos";2902;2819;5721
"De 20 a 24 anos";2665;2765;5430
"De 25 a 29 anos";2339;2429;4768
"De 30 a 34 anos";2090;2208;4298
"De 35 a 39 anos";1949;2088;4037
"De 40 a 44 anos";1671;1765;3436
"De 45 a 49 anos";1289;1288;2577
"De 50 a 54 anos";1020;1017;2037
"De 55 a 59 anos";748;747;1495
"De 60 a 64 anos";593;606;1199
"De 65 a 69 anos";422;438;860
"De 70 a 74 anos";316;282;598
"De 75 a 79 anos";209;182;391
"De 80 anos ou mais";167;161;328
"Total";26718;26741;53459
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

