 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510500 Jauru
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";534;511;1045
"De 5 a 9 anos";537;500;1037
"De 10 a 14 anos";570;553;1123
"De 15 a 19 anos";546;545;1091
"De 20 a 24 anos";526;501;1027
"De 25 a 29 anos";451;484;935
"De 30 a 34 anos";405;433;838
"De 35 a 39 anos";383;390;773
"De 40 a 44 anos";351;338;689
"De 45 a 49 anos";303;264;567
"De 50 a 54 anos";248;275;523
"De 55 a 59 anos";213;225;438
"De 60 a 64 anos";186;185;371
"De 65 a 69 anos";155;135;290
"De 70 a 74 anos";121;98;219
"De 75 a 79 anos";77;48;125
"De 80 anos ou mais";72;64;136
"Total";5678;5549;11227
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

