 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421560 Santa Rosa de Lima
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";58;56;114
"De 5 a 9 anos";66;47;113
"De 10 a 14 anos";57;47;104
"De 15 a 19 anos";93;64;157
"De 20 a 24 anos";103;94;197
"De 25 a 29 anos";89;87;176
"De 30 a 34 anos";92;67;159
"De 35 a 39 anos";72;64;136
"De 40 a 44 anos";72;77;149
"De 45 a 49 anos";108;79;187
"De 50 a 54 anos";87;66;153
"De 55 a 59 anos";73;68;141
"De 60 a 64 anos";52;48;100
"De 65 a 69 anos";41;47;88
"De 70 a 74 anos";31;32;63
"De 75 a 79 anos";18;26;44
"De 80 anos ou mais";17;25;42
"Total";1129;994;2123
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

