 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510630 Paranatinga
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1010;966;1976
"De 5 a 9 anos";915;863;1778
"De 10 a 14 anos";898;851;1749
"De 15 a 19 anos";859;851;1710
"De 20 a 24 anos";986;844;1830
"De 25 a 29 anos";1003;855;1858
"De 30 a 34 anos";1028;871;1899
"De 35 a 39 anos";978;840;1818
"De 40 a 44 anos";899;738;1637
"De 45 a 49 anos";811;685;1496
"De 50 a 54 anos";703;603;1306
"De 55 a 59 anos";591;480;1071
"De 60 a 64 anos";458;360;818
"De 65 a 69 anos";334;269;603
"De 70 a 74 anos";229;173;402
"De 75 a 79 anos";175;128;303
"De 80 anos ou mais";185;124;309
"Total";12062;10501;22563
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

