 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411560 Matelândia
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";696;655;1351
"De 5 a 9 anos";733;702;1435
"De 10 a 14 anos";728;724;1452
"De 15 a 19 anos";755;754;1509
"De 20 a 24 anos";670;692;1362
"De 25 a 29 anos";614;624;1238
"De 30 a 34 anos";588;591;1179
"De 35 a 39 anos";556;562;1118
"De 40 a 44 anos";483;499;982
"De 45 a 49 anos";407;437;844
"De 50 a 54 anos";347;343;690
"De 55 a 59 anos";282;280;562
"De 60 a 64 anos";229;239;468
"De 65 a 69 anos";172;176;348
"De 70 a 74 anos";112;131;243
"De 75 a 79 anos";72;97;169
"De 80 anos ou mais";44;83;127
"Total";7488;7589;15077
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

