 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290770 Chorrochó
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";452;432;884
"De 5 a 9 anos";447;459;906
"De 10 a 14 anos";612;517;1129
"De 15 a 19 anos";613;540;1153
"De 20 a 24 anos";492;471;963
"De 25 a 29 anos";469;436;905
"De 30 a 34 anos";425;402;827
"De 35 a 39 anos";412;368;780
"De 40 a 44 anos";336;283;619
"De 45 a 49 anos";278;310;588
"De 50 a 54 anos";278;264;542
"De 55 a 59 anos";195;195;390
"De 60 a 64 anos";147;175;322
"De 65 a 69 anos";172;173;345
"De 70 a 74 anos";119;148;267
"De 75 a 79 anos";88;113;201
"De 80 anos ou mais";101;159;260
"Total";5636;5445;11081
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

