 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270840 São José da Tapera
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1727;1649;3376
"De 5 a 9 anos";1827;1826;3653
"De 10 a 14 anos";2190;2128;4318
"De 15 a 19 anos";1782;1763;3545
"De 20 a 24 anos";1425;1443;2868
"De 25 a 29 anos";1087;1101;2188
"De 30 a 34 anos";918;996;1914
"De 35 a 39 anos";763;869;1632
"De 40 a 44 anos";749;763;1512
"De 45 a 49 anos";627;687;1314
"De 50 a 54 anos";493;557;1050
"De 55 a 59 anos";402;447;849
"De 60 a 64 anos";382;411;793
"De 65 a 69 anos";312;375;687
"De 70 a 74 anos";261;266;527
"De 75 a 79 anos";158;173;331
"De 80 anos ou mais";194;245;439
"Total";15297;15699;30996
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

