 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354800 Santo Antônio de Posse
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";795;807;1602
"De 5 a 9 anos";842;799;1641
"De 10 a 14 anos";959;847;1806
"De 15 a 19 anos";926;865;1791
"De 20 a 24 anos";949;911;1860
"De 25 a 29 anos";997;942;1939
"De 30 a 34 anos";929;907;1836
"De 35 a 39 anos";807;821;1628
"De 40 a 44 anos";755;754;1509
"De 45 a 49 anos";714;693;1407
"De 50 a 54 anos";604;613;1217
"De 55 a 59 anos";506;504;1010
"De 60 a 64 anos";385;377;762
"De 65 a 69 anos";256;291;547
"De 70 a 74 anos";211;224;435
"De 75 a 79 anos";162;157;319
"De 80 anos ou mais";155;190;345
"Total";10952;10702;21654
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

