 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420435 Cordilheira Alta
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";120;94;214
"De 5 a 9 anos";110;124;234
"De 10 a 14 anos";135;140;275
"De 15 a 19 anos";190;177;367
"De 20 a 24 anos";183;189;372
"De 25 a 29 anos";174;153;327
"De 30 a 34 anos";155;134;289
"De 35 a 39 anos";147;128;275
"De 40 a 44 anos";145;144;289
"De 45 a 49 anos";133;121;254
"De 50 a 54 anos";122;138;260
"De 55 a 59 anos";115;93;208
"De 60 a 64 anos";91;86;177
"De 65 a 69 anos";55;54;109
"De 70 a 74 anos";34;45;79
"De 75 a 79 anos";16;22;38
"De 80 anos ou mais";27;36;63
"Total";1952;1878;3830
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

