 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 120034 Manoel Urbano
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";622;593;1215
"De 5 a 9 anos";636;559;1195
"De 10 a 14 anos";588;498;1086
"De 15 a 19 anos";452;402;854
"De 20 a 24 anos";382;335;717
"De 25 a 29 anos";340;319;659
"De 30 a 34 anos";294;260;554
"De 35 a 39 anos";223;200;423
"De 40 a 44 anos";189;152;341
"De 45 a 49 anos";139;130;269
"De 50 a 54 anos";130;110;240
"De 55 a 59 anos";99;76;175
"De 60 a 64 anos";82;51;133
"De 65 a 69 anos";52;46;98
"De 70 a 74 anos";51;37;88
"De 75 a 79 anos";32;27;59
"De 80 anos ou mais";26;32;58
"Total";4337;3827;8164
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

