 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290240 Aurelino Leal
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";548;523;1071
"De 5 a 9 anos";574;564;1138
"De 10 a 14 anos";551;596;1147
"De 15 a 19 anos";652;606;1258
"De 20 a 24 anos";606;583;1189
"De 25 a 29 anos";552;549;1101
"De 30 a 34 anos";502;524;1026
"De 35 a 39 anos";437;426;863
"De 40 a 44 anos";332;361;693
"De 45 a 49 anos";348;350;698
"De 50 a 54 anos";314;304;618
"De 55 a 59 anos";264;244;508
"De 60 a 64 anos";216;210;426
"De 65 a 69 anos";163;164;327
"De 70 a 74 anos";130;133;263
"De 75 a 79 anos";97;101;198
"De 80 anos ou mais";118;125;243
"Total";6404;6363;12767
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

