 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291740 Jacaraci
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";400;382;782
"De 5 a 9 anos";467;417;884
"De 10 a 14 anos";550;455;1005
"De 15 a 19 anos";575;536;1111
"De 20 a 24 anos";637;584;1221
"De 25 a 29 anos";631;578;1209
"De 30 a 34 anos";633;569;1202
"De 35 a 39 anos";552;506;1058
"De 40 a 44 anos";474;450;924
"De 45 a 49 anos";492;451;943
"De 50 a 54 anos";465;473;938
"De 55 a 59 anos";437;423;860
"De 60 a 64 anos";353;346;699
"De 65 a 69 anos";298;296;594
"De 70 a 74 anos";249;252;501
"De 75 a 79 anos";179;217;396
"De 80 anos ou mais";212;279;491
"Total";7604;7214;14818
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

