 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313070 Indianópolis
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";240;232;472
"De 5 a 9 anos";267;235;502
"De 10 a 14 anos";301;262;563
"De 15 a 19 anos";301;288;589
"De 20 a 24 anos";296;281;577
"De 25 a 29 anos";289;264;553
"De 30 a 34 anos";278;252;530
"De 35 a 39 anos";258;241;499
"De 40 a 44 anos";239;208;447
"De 45 a 49 anos";226;197;423
"De 50 a 54 anos";187;163;350
"De 55 a 59 anos";136;130;266
"De 60 a 64 anos";111;110;221
"De 65 a 69 anos";86;81;167
"De 70 a 74 anos";64;62;126
"De 75 a 79 anos";45;38;83
"De 80 anos ou mais";35;36;71
"Total";3359;3080;6439
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

