 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510130 Arenápolis
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";574;513;1087
"De 5 a 9 anos";669;649;1318
"De 10 a 14 anos";748;703;1451
"De 15 a 19 anos";748;692;1440
"De 20 a 24 anos";580;516;1096
"De 25 a 29 anos";495;434;929
"De 30 a 34 anos";431;441;872
"De 35 a 39 anos";454;402;856
"De 40 a 44 anos";352;345;697
"De 45 a 49 anos";251;276;527
"De 50 a 54 anos";204;205;409
"De 55 a 59 anos";193;175;368
"De 60 a 64 anos";134;155;289
"De 65 a 69 anos";112;100;212
"De 70 a 74 anos";89;70;159
"De 75 a 79 anos";66;48;114
"De 80 anos ou mais";45;41;86
"Total";6145;5765;11910
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

