 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170035 Aliança do Tocantins
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";272;262;534
"De 5 a 9 anos";319;301;620
"De 10 a 14 anos";335;286;621
"De 15 a 19 anos";315;270;585
"De 20 a 24 anos";277;255;532
"De 25 a 29 anos";244;244;488
"De 30 a 34 anos";209;227;436
"De 35 a 39 anos";198;212;410
"De 40 a 44 anos";185;165;350
"De 45 a 49 anos";148;167;315
"De 50 a 54 anos";136;133;269
"De 55 a 59 anos";115;120;235
"De 60 a 64 anos";99;83;182
"De 65 a 69 anos";76;74;150
"De 70 a 74 anos";65;51;116
"De 75 a 79 anos";46;37;83
"De 80 anos ou mais";39;42;81
"Total";3078;2929;6007
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

