 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431370 Palmeira das Missões
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1262;1208;2470
"De 5 a 9 anos";1455;1410;2865
"De 10 a 14 anos";1587;1612;3199
"De 15 a 19 anos";1550;1569;3119
"De 20 a 24 anos";1428;1479;2907
"De 25 a 29 anos";1331;1379;2710
"De 30 a 34 anos";1163;1271;2434
"De 35 a 39 anos";1148;1225;2373
"De 40 a 44 anos";1194;1309;2503
"De 45 a 49 anos";1144;1324;2468
"De 50 a 54 anos";996;1055;2051
"De 55 a 59 anos";857;899;1756
"De 60 a 64 anos";658;704;1362
"De 65 a 69 anos";485;552;1037
"De 70 a 74 anos";368;445;813
"De 75 a 79 anos";241;314;555
"De 80 anos ou mais";216;346;562
"Total";17083;18101;35184
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

