 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354165 Quadra
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";140;134;274
"De 5 a 9 anos";119;113;232
"De 10 a 14 anos";121;110;231
"De 15 a 19 anos";127;119;246
"De 20 a 24 anos";139;146;285
"De 25 a 29 anos";110;121;231
"De 30 a 34 anos";121;112;233
"De 35 a 39 anos";134;115;249
"De 40 a 44 anos";121;96;217
"De 45 a 49 anos";101;95;196
"De 50 a 54 anos";95;74;169
"De 55 a 59 anos";89;64;153
"De 60 a 64 anos";70;56;126
"De 65 a 69 anos";50;39;89
"De 70 a 74 anos";39;28;67
"De 75 a 79 anos";24;20;44
"De 80 anos ou mais";18;21;39
"Total";1618;1463;3081
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

