 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210060 Amarante do Maranhão
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2323;2227;4550
"De 5 a 9 anos";2388;2221;4609
"De 10 a 14 anos";2499;2279;4778
"De 15 a 19 anos";2218;2028;4246
"De 20 a 24 anos";1941;1736;3677
"De 25 a 29 anos";1612;1538;3150
"De 30 a 34 anos";1460;1460;2920
"De 35 a 39 anos";1335;1249;2584
"De 40 a 44 anos";1099;1026;2125
"De 45 a 49 anos";925;833;1758
"De 50 a 54 anos";786;703;1489
"De 55 a 59 anos";635;626;1261
"De 60 a 64 anos";524;546;1070
"De 65 a 69 anos";472;417;889
"De 70 a 74 anos";371;330;701
"De 75 a 79 anos";254;238;492
"De 80 anos ou mais";275;257;532
"Total";21117;19714;40831
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

