 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314990 Perdões
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";673;668;1341
"De 5 a 9 anos";809;798;1607
"De 10 a 14 anos";838;879;1717
"De 15 a 19 anos";875;851;1726
"De 20 a 24 anos";868;858;1726
"De 25 a 29 anos";831;818;1649
"De 30 a 34 anos";729;736;1465
"De 35 a 39 anos";701;763;1464
"De 40 a 44 anos";705;733;1438
"De 45 a 49 anos";688;675;1363
"De 50 a 54 anos";598;607;1205
"De 55 a 59 anos";476;489;965
"De 60 a 64 anos";362;379;741
"De 65 a 69 anos";274;291;565
"De 70 a 74 anos";233;248;481
"De 75 a 79 anos";151;205;356
"De 80 anos ou mais";121;213;334
"Total";9932;10211;20143
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

