 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290710 Carinhanha
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1617;1552;3169
"De 5 a 9 anos";1784;1626;3410
"De 10 a 14 anos";1773;1616;3389
"De 15 a 19 anos";1702;1625;3327
"De 20 a 24 anos";1582;1436;3018
"De 25 a 29 anos";1190;1048;2238
"De 30 a 34 anos";834;835;1669
"De 35 a 39 anos";833;804;1637
"De 40 a 44 anos";694;709;1403
"De 45 a 49 anos";624;596;1220
"De 50 a 54 anos";488;487;975
"De 55 a 59 anos";415;435;850
"De 60 a 64 anos";378;320;698
"De 65 a 69 anos";285;293;578
"De 70 a 74 anos";202;226;428
"De 75 a 79 anos";136;149;285
"De 80 anos ou mais";158;170;328
"Total";14695;13927;28622
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

