 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 110148 São Felipe D'Oeste
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";368;346;714
"De 5 a 9 anos";393;384;777
"De 10 a 14 anos";396;399;795
"De 15 a 19 anos";401;401;802
"De 20 a 24 anos";385;318;703
"De 25 a 29 anos";290;264;554
"De 30 a 34 anos";288;237;525
"De 35 a 39 anos";260;224;484
"De 40 a 44 anos";222;196;418
"De 45 a 49 anos";191;159;350
"De 50 a 54 anos";152;124;276
"De 55 a 59 anos";124;103;227
"De 60 a 64 anos";101;72;173
"De 65 a 69 anos";78;46;124
"De 70 a 74 anos";46;29;75
"De 75 a 79 anos";25;19;44
"De 80 anos ou mais";17;16;33
"Total";3737;3337;7074
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

