 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351550 Fernandópolis
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1843;1760;3603
"De 5 a 9 anos";1818;1873;3691
"De 10 a 14 anos";2063;2005;4068
"De 15 a 19 anos";2272;2114;4386
"De 20 a 24 anos";2437;2388;4825
"De 25 a 29 anos";2650;2622;5272
"De 30 a 34 anos";2810;2637;5447
"De 35 a 39 anos";2497;2659;5156
"De 40 a 44 anos";2369;2481;4850
"De 45 a 49 anos";2432;2558;4990
"De 50 a 54 anos";2235;2546;4781
"De 55 a 59 anos";2084;2282;4366
"De 60 a 64 anos";1677;1926;3603
"De 65 a 69 anos";1312;1515;2827
"De 70 a 74 anos";1052;1260;2312
"De 75 a 79 anos";774;944;1718
"De 80 anos ou mais";809;1206;2015
"Total";33134;34776;67910
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

