 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411915 Pinhais
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";4594;4431;9025
"De 5 a 9 anos";4595;4549;9144
"De 10 a 14 anos";5133;5119;10252
"De 15 a 19 anos";5483;5431;10914
"De 20 a 24 anos";5328;5415;10743
"De 25 a 29 anos";5207;5465;10672
"De 30 a 34 anos";5219;5576;10795
"De 35 a 39 anos";5009;5374;10383
"De 40 a 44 anos";4611;4808;9419
"De 45 a 49 anos";3916;4322;8238
"De 50 a 54 anos";3197;3706;6903
"De 55 a 59 anos";2569;3039;5608
"De 60 a 64 anos";1952;2368;4320
"De 65 a 69 anos";1345;1653;2998
"De 70 a 74 anos";844;1064;1908
"De 75 a 79 anos";516;715;1231
"De 80 anos ou mais";407;740;1147
"Total";59925;63775;123700
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

