 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520915 Gouvelândia
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";234;224;458
"De 5 a 9 anos";173;168;341
"De 10 a 14 anos";198;173;371
"De 15 a 19 anos";207;215;422
"De 20 a 24 anos";235;209;444
"De 25 a 29 anos";188;205;393
"De 30 a 34 anos";184;173;357
"De 35 a 39 anos";201;164;365
"De 40 a 44 anos";142;176;318
"De 45 a 49 anos";142;119;261
"De 50 a 54 anos";125;94;219
"De 55 a 59 anos";116;80;196
"De 60 a 64 anos";86;58;144
"De 65 a 69 anos";70;56;126
"De 70 a 74 anos";54;27;81
"De 75 a 79 anos";39;26;65
"De 80 anos ou mais";25;15;40
"Total";2419;2182;4601
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

