 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520505 Castelândia
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";194;190;384
"De 5 a 9 anos";206;175;381
"De 10 a 14 anos";220;190;410
"De 15 a 19 anos";220;196;416
"De 20 a 24 anos";188;193;381
"De 25 a 29 anos";178;145;323
"De 30 a 34 anos";156;155;311
"De 35 a 39 anos";143;137;280
"De 40 a 44 anos";132;112;244
"De 45 a 49 anos";112;97;209
"De 50 a 54 anos";90;65;155
"De 55 a 59 anos";52;55;107
"De 60 a 64 anos";84;51;135
"De 65 a 69 anos";55;38;93
"De 70 a 74 anos";43;32;75
"De 75 a 79 anos";37;19;56
"De 80 anos ou mais";15;14;29
"Total";2125;1864;3989
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

