 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312410 Esmeraldas
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2481;2397;4878
"De 5 a 9 anos";2660;2591;5251
"De 10 a 14 anos";3105;3005;6110
"De 15 a 19 anos";3217;3020;6237
"De 20 a 24 anos";2797;2683;5480
"De 25 a 29 anos";2438;2460;4898
"De 30 a 34 anos";2403;2486;4889
"De 35 a 39 anos";2276;2370;4646
"De 40 a 44 anos";2156;2227;4383
"De 45 a 49 anos";1989;2068;4057
"De 50 a 54 anos";1785;1754;3539
"De 55 a 59 anos";1475;1369;2844
"De 60 a 64 anos";1093;1022;2115
"De 65 a 69 anos";771;771;1542
"De 70 a 74 anos";602;588;1190
"De 75 a 79 anos";376;427;803
"De 80 anos ou mais";334;445;779
"Total";31958;31683;63641
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

