 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313250 Itamarandiba
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1492;1428;2920
"De 5 a 9 anos";1766;1740;3506
"De 10 a 14 anos";1767;1746;3513
"De 15 a 19 anos";1818;1751;3569
"De 20 a 24 anos";1683;1661;3344
"De 25 a 29 anos";1341;1259;2600
"De 30 a 34 anos";1066;1012;2078
"De 35 a 39 anos";941;971;1912
"De 40 a 44 anos";904;920;1824
"De 45 a 49 anos";782;739;1521
"De 50 a 54 anos";611;598;1209
"De 55 a 59 anos";526;528;1054
"De 60 a 64 anos";438;442;880
"De 65 a 69 anos";332;340;672
"De 70 a 74 anos";237;295;532
"De 75 a 79 anos";157;223;380
"De 80 anos ou mais";132;232;364
"Total";15993;15885;31878
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

