 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250830 Lagoa Seca
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1317;1290;2607
"De 5 a 9 anos";1305;1330;2635
"De 10 a 14 anos";1294;1328;2622
"De 15 a 19 anos";1399;1354;2753
"De 20 a 24 anos";1218;1177;2395
"De 25 a 29 anos";982;1009;1991
"De 30 a 34 anos";868;924;1792
"De 35 a 39 anos";784;832;1616
"De 40 a 44 anos";664;692;1356
"De 45 a 49 anos";521;530;1051
"De 50 a 54 anos";456;477;933
"De 55 a 59 anos";449;468;917
"De 60 a 64 anos";346;381;727
"De 65 a 69 anos";269;318;587
"De 70 a 74 anos";194;256;450
"De 75 a 79 anos";179;220;399
"De 80 anos ou mais";219;271;490
"Total";12464;12857;25321
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

