 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290180 Antônio Gonçalves
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";458;437;895
"De 5 a 9 anos";482;414;896
"De 10 a 14 anos";496;438;934
"De 15 a 19 anos";491;481;972
"De 20 a 24 anos";499;475;974
"De 25 a 29 anos";458;474;932
"De 30 a 34 anos";463;452;915
"De 35 a 39 anos";433;439;872
"De 40 a 44 anos";387;405;792
"De 45 a 49 anos";364;351;715
"De 50 a 54 anos";336;305;641
"De 55 a 59 anos";263;243;506
"De 60 a 64 anos";227;232;459
"De 65 a 69 anos";189;196;385
"De 70 a 74 anos";151;156;307
"De 75 a 79 anos";115;115;230
"De 80 anos ou mais";123;167;290
"Total";5935;5780;11715
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

