 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412385 Santa Maria do Oeste
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";460;414;874
"De 5 a 9 anos";517;481;998
"De 10 a 14 anos";608;595;1203
"De 15 a 19 anos";625;587;1212
"De 20 a 24 anos";457;452;909
"De 25 a 29 anos";394;393;787
"De 30 a 34 anos";421;400;821
"De 35 a 39 anos";401;381;782
"De 40 a 44 anos";378;352;730
"De 45 a 49 anos";360;327;687
"De 50 a 54 anos";311;306;617
"De 55 a 59 anos";289;274;563
"De 60 a 64 anos";247;215;462
"De 65 a 69 anos";187;155;342
"De 70 a 74 anos";142;109;251
"De 75 a 79 anos";72;74;146
"De 80 anos ou mais";71;62;133
"Total";5940;5577;11517
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

