 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410470 Carlópolis
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";462;445;907
"De 5 a 9 anos";473;472;945
"De 10 a 14 anos";546;533;1079
"De 15 a 19 anos";593;552;1145
"De 20 a 24 anos";551;558;1109
"De 25 a 29 anos";544;531;1075
"De 30 a 34 anos";530;528;1058
"De 35 a 39 anos";472;470;942
"De 40 a 44 anos";481;469;950
"De 45 a 49 anos";481;477;958
"De 50 a 54 anos";495;494;989
"De 55 a 59 anos";447;396;843
"De 60 a 64 anos";348;341;689
"De 65 a 69 anos";273;246;519
"De 70 a 74 anos";166;198;364
"De 75 a 79 anos";135;140;275
"De 80 anos ou mais";135;148;283
"Total";7132;6998;14130
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

