 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 160020 Calçoene
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";664;631;1295
"De 5 a 9 anos";632;550;1182
"De 10 a 14 anos";572;529;1101
"De 15 a 19 anos";542;531;1073
"De 20 a 24 anos";446;446;892
"De 25 a 29 anos";392;422;814
"De 30 a 34 anos";411;376;787
"De 35 a 39 anos";381;339;720
"De 40 a 44 anos";343;276;619
"De 45 a 49 anos";344;232;576
"De 50 a 54 anos";311;168;479
"De 55 a 59 anos";220;146;366
"De 60 a 64 anos";163;101;264
"De 65 a 69 anos";110;41;151
"De 70 a 74 anos";57;39;96
"De 75 a 79 anos";38;25;63
"De 80 anos ou mais";33;25;58
"Total";5659;4877;10536
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

