 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251400 São João do Cariri
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";207;201;408
"De 5 a 9 anos";230;219;449
"De 10 a 14 anos";243;229;472
"De 15 a 19 anos";239;232;471
"De 20 a 24 anos";192;205;397
"De 25 a 29 anos";158;183;341
"De 30 a 34 anos";165;162;327
"De 35 a 39 anos";159;151;310
"De 40 a 44 anos";137;136;273
"De 45 a 49 anos";104;115;219
"De 50 a 54 anos";96;109;205
"De 55 a 59 anos";92;104;196
"De 60 a 64 anos";66;94;160
"De 65 a 69 anos";58;82;140
"De 70 a 74 anos";53;65;118
"De 75 a 79 anos";48;54;102
"De 80 anos ou mais";72;85;157
"Total";2319;2426;4745
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

