 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 320305 Jaguaré
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1148;1106;2254
"De 5 a 9 anos";1169;1141;2310
"De 10 a 14 anos";1129;1127;2256
"De 15 a 19 anos";1265;1196;2461
"De 20 a 24 anos";1228;1149;2377
"De 25 a 29 anos";1034;966;2000
"De 30 a 34 anos";854;782;1636
"De 35 a 39 anos";759;733;1492
"De 40 a 44 anos";651;667;1318
"De 45 a 49 anos";603;531;1134
"De 50 a 54 anos";450;408;858
"De 55 a 59 anos";306;296;602
"De 60 a 64 anos";244;244;488
"De 65 a 69 anos";198;192;390
"De 70 a 74 anos";151;139;290
"De 75 a 79 anos";105;91;196
"De 80 anos ou mais";76;98;174
"Total";11370;10866;22236
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

