 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311110 Campina Verde
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";774;726;1500
"De 5 a 9 anos";819;806;1625
"De 10 a 14 anos";906;884;1790
"De 15 a 19 anos";945;882;1827
"De 20 a 24 anos";828;785;1613
"De 25 a 29 anos";687;752;1439
"De 30 a 34 anos";706;735;1441
"De 35 a 39 anos";749;747;1496
"De 40 a 44 anos";678;696;1374
"De 45 a 49 anos";594;555;1149
"De 50 a 54 anos";513;458;971
"De 55 a 59 anos";443;410;853
"De 60 a 64 anos";388;372;760
"De 65 a 69 anos";326;298;624
"De 70 a 74 anos";251;216;467
"De 75 a 79 anos";198;176;374
"De 80 anos ou mais";155;155;310
"Total";9960;9653;19613
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

