 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411150 Ivaiporã
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1002;956;1958
"De 5 a 9 anos";1009;941;1950
"De 10 a 14 anos";931;897;1828
"De 15 a 19 anos";844;989;1833
"De 20 a 24 anos";1011;1046;2057
"De 25 a 29 anos";1248;1293;2541
"De 30 a 34 anos";1039;1109;2148
"De 35 a 39 anos";1129;1233;2362
"De 40 a 44 anos";1043;1130;2173
"De 45 a 49 anos";1028;1170;2198
"De 50 a 54 anos";1113;1228;2341
"De 55 a 59 anos";1095;1129;2224
"De 60 a 64 anos";842;1000;1842
"De 65 a 69 anos";692;811;1503
"De 70 a 74 anos";525;603;1128
"De 75 a 79 anos";369;469;838
"De 80 anos ou mais";458;553;1011
"Total";15378;16557;31935
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

