 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313545 Jenipapo de Minas
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";391;350;741
"De 5 a 9 anos";432;440;872
"De 10 a 14 anos";461;462;923
"De 15 a 19 anos";467;420;887
"De 20 a 24 anos";337;261;598
"De 25 a 29 anos";211;192;403
"De 30 a 34 anos";187;186;373
"De 35 a 39 anos";172;179;351
"De 40 a 44 anos";161;145;306
"De 45 a 49 anos";129;133;262
"De 50 a 54 anos";116;124;240
"De 55 a 59 anos";105;98;203
"De 60 a 64 anos";80;94;174
"De 65 a 69 anos";60;91;151
"De 70 a 74 anos";41;65;106
"De 75 a 79 anos";35;51;86
"De 80 anos ou mais";19;39;58
"Total";3404;3330;6734
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

