 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520260 Aurilândia
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";127;119;246
"De 5 a 9 anos";156;151;307
"De 10 a 14 anos";187;183;370
"De 15 a 19 anos";199;179;378
"De 20 a 24 anos";178;169;347
"De 25 a 29 anos";155;153;308
"De 30 a 34 anos";134;149;283
"De 35 a 39 anos";157;162;319
"De 40 a 44 anos";159;158;317
"De 45 a 49 anos";127;135;262
"De 50 a 54 anos";110;117;227
"De 55 a 59 anos";103;104;207
"De 60 a 64 anos";90;89;179
"De 65 a 69 anos";70;71;141
"De 70 a 74 anos";51;50;101
"De 75 a 79 anos";46;36;82
"De 80 anos ou mais";44;31;75
"Total";2093;2056;4149
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

