 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352550 Joanópolis
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";424;405;829
"De 5 a 9 anos";403;416;819
"De 10 a 14 anos";445;383;828
"De 15 a 19 anos";432;382;814
"De 20 a 24 anos";499;456;955
"De 25 a 29 anos";542;517;1059
"De 30 a 34 anos";523;533;1056
"De 35 a 39 anos";460;474;934
"De 40 a 44 anos";444;450;894
"De 45 a 49 anos";434;423;857
"De 50 a 54 anos";398;439;837
"De 55 a 59 anos";385;389;774
"De 60 a 64 anos";333;331;664
"De 65 a 69 anos";247;275;522
"De 70 a 74 anos";181;202;383
"De 75 a 79 anos";141;139;280
"De 80 anos ou mais";144;201;345
"Total";6435;6415;12850
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

