 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431113 Jari
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";110;105;215
"De 5 a 9 anos";122;126;248
"De 10 a 14 anos";150;159;309
"De 15 a 19 anos";154;149;303
"De 20 a 24 anos";137;118;255
"De 25 a 29 anos";140;128;268
"De 30 a 34 anos";134;125;259
"De 35 a 39 anos";155;114;269
"De 40 a 44 anos";147;111;258
"De 45 a 49 anos";146;126;272
"De 50 a 54 anos";134;112;246
"De 55 a 59 anos";110;100;210
"De 60 a 64 anos";99;85;184
"De 65 a 69 anos";65;58;123
"De 70 a 74 anos";61;49;110
"De 75 a 79 anos";34;34;68
"De 80 anos ou mais";31;33;64
"Total";1929;1732;3661
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

