 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520010 Abadiânia
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";551;550;1101
"De 5 a 9 anos";673;663;1336
"De 10 a 14 anos";745;705;1450
"De 15 a 19 anos";699;716;1415
"De 20 a 24 anos";690;662;1352
"De 25 a 29 anos";659;626;1285
"De 30 a 34 anos";678;608;1286
"De 35 a 39 anos";619;603;1222
"De 40 a 44 anos";551;509;1060
"De 45 a 49 anos";465;432;897
"De 50 a 54 anos";382;333;715
"De 55 a 59 anos";317;278;595
"De 60 a 64 anos";253;245;498
"De 65 a 69 anos";201;196;397
"De 70 a 74 anos";164;135;299
"De 75 a 79 anos";110;81;191
"De 80 anos ou mais";83;63;146
"Total";7840;7405;15245
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

