 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412240 Rolândia
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2202;2101;4303
"De 5 a 9 anos";2136;2049;4185
"De 10 a 14 anos";2248;2112;4360
"De 15 a 19 anos";2514;2339;4853
"De 20 a 24 anos";2630;2529;5159
"De 25 a 29 anos";2688;2643;5331
"De 30 a 34 anos";2587;2629;5216
"De 35 a 39 anos";2445;2567;5012
"De 40 a 44 anos";2301;2408;4709
"De 45 a 49 anos";2203;2367;4570
"De 50 a 54 anos";1961;2183;4144
"De 55 a 59 anos";1697;1887;3584
"De 60 a 64 anos";1384;1538;2922
"De 65 a 69 anos";1066;1246;2312
"De 70 a 74 anos";798;939;1737
"De 75 a 79 anos";532;653;1185
"De 80 anos ou mais";545;787;1332
"Total";31937;32977;64914
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

