 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410120 Antonina
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";757;716;1473
"De 5 a 9 anos";864;842;1706
"De 10 a 14 anos";986;936;1922
"De 15 a 19 anos";859;864;1723
"De 20 a 24 anos";713;702;1415
"De 25 a 29 anos";677;659;1336
"De 30 a 34 anos";620;669;1289
"De 35 a 39 anos";619;637;1256
"De 40 a 44 anos";643;660;1303
"De 45 a 49 anos";646;647;1293
"De 50 a 54 anos";515;528;1043
"De 55 a 59 anos";459;461;920
"De 60 a 64 anos";380;389;769
"De 65 a 69 anos";308;354;662
"De 70 a 74 anos";240;261;501
"De 75 a 79 anos";157;195;352
"De 80 anos ou mais";132;203;335
"Total";9575;9723;19298
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

