 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241415 Tenente Laurentino Cruz
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";300;287;587
"De 5 a 9 anos";286;276;562
"De 10 a 14 anos";289;254;543
"De 15 a 19 anos";280;247;527
"De 20 a 24 anos";240;244;484
"De 25 a 29 anos";208;233;441
"De 30 a 34 anos";253;267;520
"De 35 a 39 anos";226;255;481
"De 40 a 44 anos";197;205;402
"De 45 a 49 anos";157;180;337
"De 50 a 54 anos";132;134;266
"De 55 a 59 anos";89;123;212
"De 60 a 64 anos";80;90;170
"De 65 a 69 anos";73;89;162
"De 70 a 74 anos";51;82;133
"De 75 a 79 anos";52;43;95
"De 80 anos ou mais";43;54;97
"Total";2956;3063;6019
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

