 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 320180 Divino de São Lourenço
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";179;171;350
"De 5 a 9 anos";165;153;318
"De 10 a 14 anos";177;156;333
"De 15 a 19 anos";196;162;358
"De 20 a 24 anos";195;168;363
"De 25 a 29 anos";183;177;360
"De 30 a 34 anos";165;171;336
"De 35 a 39 anos";157;146;303
"De 40 a 44 anos";154;159;313
"De 45 a 49 anos";141;149;290
"De 50 a 54 anos";139;136;275
"De 55 a 59 anos";125;123;248
"De 60 a 64 anos";129;87;216
"De 65 a 69 anos";65;59;124
"De 70 a 74 anos";46;46;92
"De 75 a 79 anos";35;27;62
"De 80 anos ou mais";29;38;67
"Total";2280;2128;4408
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

