 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520990 Iaciara
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";726;712;1438
"De 5 a 9 anos";673;689;1362
"De 10 a 14 anos";645;680;1325
"De 15 a 19 anos";683;682;1365
"De 20 a 24 anos";669;619;1288
"De 25 a 29 anos";523;511;1034
"De 30 a 34 anos";419;406;825
"De 35 a 39 anos";397;348;745
"De 40 a 44 anos";352;313;665
"De 45 a 49 anos";305;261;566
"De 50 a 54 anos";245;207;452
"De 55 a 59 anos";176;169;345
"De 60 a 64 anos";130;141;271
"De 65 a 69 anos";119;120;239
"De 70 a 74 anos";78;86;164
"De 75 a 79 anos";52;51;103
"De 80 anos ou mais";43;33;76
"Total";6235;6028;12263
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

