 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220667 Morro do Chapéu do Piauí
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";287;274;561
"De 5 a 9 anos";296;283;579
"De 10 a 14 anos";368;343;711
"De 15 a 19 anos";362;336;698
"De 20 a 24 anos";315;320;635
"De 25 a 29 anos";303;296;599
"De 30 a 34 anos";267;265;532
"De 35 a 39 anos";204;218;422
"De 40 a 44 anos";175;180;355
"De 45 a 49 anos";180;176;356
"De 50 a 54 anos";150;126;276
"De 55 a 59 anos";145;133;278
"De 60 a 64 anos";106;116;222
"De 65 a 69 anos";86;99;185
"De 70 a 74 anos";72;74;146
"De 75 a 79 anos";33;62;95
"De 80 anos ou mais";42;42;84
"Total";3391;3343;6734
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

