 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351610 Florínia
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";102;103;205
"De 5 a 9 anos";117;116;233
"De 10 a 14 anos";122;133;255
"De 15 a 19 anos";121;114;235
"De 20 a 24 anos";119;136;255
"De 25 a 29 anos";112;115;227
"De 30 a 34 anos";104;112;216
"De 35 a 39 anos";110;110;220
"De 40 a 44 anos";102;110;212
"De 45 a 49 anos";87;98;185
"De 50 a 54 anos";88;93;181
"De 55 a 59 anos";80;85;165
"De 60 a 64 anos";65;64;129
"De 65 a 69 anos";42;49;91
"De 70 a 74 anos";40;38;78
"De 75 a 79 anos";21;26;47
"De 80 anos ou mais";18;30;48
"Total";1450;1532;2982
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

