 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430510 Caxias do Sul
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";15589;14842;30431
"De 5 a 9 anos";16366;16037;32403
"De 10 a 14 anos";17576;17182;34758
"De 15 a 19 anos";18810;18131;36941
"De 20 a 24 anos";20152;19502;39654
"De 25 a 29 anos";18650;18227;36877
"De 30 a 34 anos";16832;16570;33402
"De 35 a 39 anos";15876;16305;32181
"De 40 a 44 anos";15753;16813;32566
"De 45 a 49 anos";14292;15227;29519
"De 50 a 54 anos";11348;12633;23981
"De 55 a 59 anos";8655;9726;18381
"De 60 a 64 anos";5942;6991;12933
"De 65 a 69 anos";4382;5465;9847
"De 70 a 74 anos";3065;4287;7352
"De 75 a 79 anos";2056;3281;5337
"De 80 anos ou mais";1570;3216;4786
"Total";206914;214435;421349
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

