 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431725 Santa Tereza
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";32;31;63
"De 5 a 9 anos";32;31;63
"De 10 a 14 anos";38;36;74
"De 15 a 19 anos";48;37;85
"De 20 a 24 anos";53;43;96
"De 25 a 29 anos";52;52;104
"De 30 a 34 anos";61;52;113
"De 35 a 39 anos";57;49;106
"De 40 a 44 anos";56;45;101
"De 45 a 49 anos";65;53;118
"De 50 a 54 anos";72;65;137
"De 55 a 59 anos";83;64;147
"De 60 a 64 anos";61;65;126
"De 65 a 69 anos";59;57;116
"De 70 a 74 anos";52;42;94
"De 75 a 79 anos";35;45;80
"De 80 anos ou mais";45;70;115
"Total";901;837;1738
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

