 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420560 Galvão
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";122;131;253
"De 5 a 9 anos";162;139;301
"De 10 a 14 anos";181;163;344
"De 15 a 19 anos";165;170;335
"De 20 a 24 anos";145;147;292
"De 25 a 29 anos";132;136;268
"De 30 a 34 anos";116;117;233
"De 35 a 39 anos";127;139;266
"De 40 a 44 anos";136;144;280
"De 45 a 49 anos";125;127;252
"De 50 a 54 anos";116;113;229
"De 55 a 59 anos";102;84;186
"De 60 a 64 anos";60;76;136
"De 65 a 69 anos";61;63;124
"De 70 a 74 anos";43;44;87
"De 75 a 79 anos";29;29;58
"De 80 anos ou mais";21;23;44
"Total";1843;1845;3688
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

