 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412650 Sertanópolis
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";527;500;1027
"De 5 a 9 anos";598;573;1171
"De 10 a 14 anos";686;655;1341
"De 15 a 19 anos";697;653;1350
"De 20 a 24 anos";663;645;1308
"De 25 a 29 anos";619;626;1245
"De 30 a 34 anos";584;593;1177
"De 35 a 39 anos";577;603;1180
"De 40 a 44 anos";596;619;1215
"De 45 a 49 anos";545;552;1097
"De 50 a 54 anos";451;489;940
"De 55 a 59 anos";371;415;786
"De 60 a 64 anos";303;308;611
"De 65 a 69 anos";240;270;510
"De 70 a 74 anos";167;211;378
"De 75 a 79 anos";128;136;264
"De 80 anos ou mais";118;148;266
"Total";7870;7996;15866
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

