 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316410 São Pedro do Suaçuí
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";176;169;345
"De 5 a 9 anos";186;151;337
"De 10 a 14 anos";187;157;344
"De 15 a 19 anos";179;189;368
"De 20 a 24 anos";207;200;407
"De 25 a 29 anos";220;205;425
"De 30 a 34 anos";212;202;414
"De 35 a 39 anos";207;184;391
"De 40 a 44 anos";173;161;334
"De 45 a 49 anos";149;153;302
"De 50 a 54 anos";148;167;315
"De 55 a 59 anos";133;144;277
"De 60 a 64 anos";116;132;248
"De 65 a 69 anos";103;128;231
"De 70 a 74 anos";94;105;199
"De 75 a 79 anos";77;81;158
"De 80 anos ou mais";85;111;196
"Total";2652;2639;5291
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

