 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240920 Passagem
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";166;152;318
"De 5 a 9 anos";148;164;312
"De 10 a 14 anos";154;136;290
"De 15 a 19 anos";157;150;307
"De 20 a 24 anos";130;125;255
"De 25 a 29 anos";124;102;226
"De 30 a 34 anos";81;74;155
"De 35 a 39 anos";74;72;146
"De 40 a 44 anos";56;58;114
"De 45 a 49 anos";70;51;121
"De 50 a 54 anos";44;58;102
"De 55 a 59 anos";57;46;103
"De 60 a 64 anos";35;41;76
"De 65 a 69 anos";29;31;60
"De 70 a 74 anos";24;25;49
"De 75 a 79 anos";25;38;63
"De 80 anos ou mais";41;38;79
"Total";1415;1361;2776
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

