 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310650 Berilo
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";498;469;967
"De 5 a 9 anos";685;658;1343
"De 10 a 14 anos";758;691;1449
"De 15 a 19 anos";797;690;1487
"De 20 a 24 anos";741;646;1387
"De 25 a 29 anos";585;497;1082
"De 30 a 34 anos";455;419;874
"De 35 a 39 anos";399;378;777
"De 40 a 44 anos";376;351;727
"De 45 a 49 anos";299;285;584
"De 50 a 54 anos";261;265;526
"De 55 a 59 anos";206;205;411
"De 60 a 64 anos";146;206;352
"De 65 a 69 anos";135;177;312
"De 70 a 74 anos";91;141;232
"De 75 a 79 anos";56;80;136
"De 80 anos ou mais";50;98;148
"Total";6538;6256;12794
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

